title,price,localisation,superficie,type d'immobilier,nb_pieces,nb_salle_de_bain,scraping_date,annonceur,link,description
Location appartement 4 pièces - Riviera 4,1 100 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",170 m2 m2,Appartements,4,4,2024-06-21 14:39:15,Seydou Tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-riviera-4-4707113,"#location d'un appartement non standing de 4 pièces à cocody riviera4 m’badon, à proximité de l’ambassade de chine et 5mm de l’ecole jacques prevert.  #départ/disponible fin-avril #location louer vide(sans les meubles ) #visite et réservation possible sur rdv!   l ' appartement  est composé de : - 03 chambres (autonomes et placardées) {dont la principale avec cabine-douche} - 01 salon/salle à manger - 01 cuisine placardée et équipée  - douches+wc visiteur  - une buanderie - de grand placards - une piscine  - un ascenceur  - installations de  splits  - installation de chauffe eau - un parking interne/externe  - un groupe électrogène"
Location appartement 5 pièces -Riviera Golf,600 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",180 m2 m2,Appartements,5,3,2024-06-21 14:39:24,Seydou Tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-5-pieces-riviera-golf-4705678,Appartement de 5 pièces a louer a la riviera golf dans les 3 niveaux a 600 mille au 3 e étage.
Location appartement 5 pièces - Riviera Golf,600 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",180 m2 m2,Appartements,4,4,2024-06-21 14:39:32,Seydou Tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-5-pieces-riviera-golf-4706982,Appartement de 5 pièces a louer a la riviera golf dans les 3 niveaux au 3em étage  loyer :600 mille  c
Location appartement 3 pièces - Angré,250 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",,Appartements,3,,2024-06-21 14:39:40,Ben,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-angre-4708732,Luxueux appartement de 3 pièces à louer à angré carrefour batim
Location appartement  3 pièces   -Bingerville,250 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",125 m2 m2,Appartements,3,3,2024-06-21 14:39:49,Guilogo Ddjtebamba,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-bingerville-4756535,"A louer,a bingerville derrière l'hôpital mère enfant,un nouveau bâtiment de type 3 pièces,au rez-de-chaussée au 4 ème étage, les chambres autonomes, wc visiteurs, cuisine moderne, un parking interne, facile d'accès et bitumée.  loyer mensuel 250.000 f/5 mois (2-2-1)."
Location appartement 4 pièces avec piscine  - Riviera 3,900 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",200 m2 m2,Appartements,4,4,2024-06-21 14:39:59,Jean Marc Nessemon,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-avec-piscine-riviera-3-4716067,A louer 4 pièces haut standing avec piscine splite chauffe cuisine équipée salle de sport riviera3 mbadon  loyer= 900mille
Location appartement 3 pièces  - Cocody Riviera Faya,300 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",200 m2 m2,Appartements,3,3,2024-06-21 14:40:07,Jean Marc Nessemon,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-riviera-faya-4740990,Appartement 3pieces au premier étage située à cocody riviera faya route abatta derrière la cité oribat  grand salon avec baie vitrée et balcon  3 salles d‘eau  loyer mensuel 300.000 conditions 5mois    réf juli
Location studio - Angré 9ème tranche,170 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",50 m2,Appartements,2,2,2024-06-21 14:40:16,Ngoran Mario,https://ci.coinafrique.com/annonce/appartements/location-studio-angre-9eme-tranche-4706110,A louer 2pièces 170.000 rez-de-chaussée avec une douche centré avec une petite cours avant et arrière angré 9ème tranche star14
Location appartement 3 pièces - Cocody,400 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",100 m2,Appartements,3,3,2024-06-21 14:40:24,Ngoran Mario,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-4706081,A louer 3pieces riviera2 au 3e étage bien placé balcon parking interne bien haut standing bureau où habitation prix 400milles
Location appartement 4 pièces - Cocody Riviera 4,900 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",170 m2,Appartements,4,4,2024-06-21 14:40:33,Ngoran Mario,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-riviera-4-4706409,Location  cocody riviera 4 ambassade de chine.   un bel appartement  4 pieces: 1 séjour lumineux  3 grandes chambres autonomes climatiseurs installés interphones  machine à laver déjà installé  cuisine équipée  chauffe-eau installé.  sécurisé  accessible  toutes commodités.  prix du loyer: 900 000 fr   conditions: 2.2.1 frais de visite: 5.000fcfa
